ID,WC,WPS,Qmarks,Unique,Dic,Sixltr,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,GENDER,AGE
f5cea01c991fe4ef97d8a83de93f0185,2948,101.66,0.1,36.74,46.61,27.78,14.62,1.93,1.63,0.71,0.27,0.41,0.0,0.24,0.31,2.48,1.7,0.88,0.17,1.32,0.07,0.44,7.67,0.95,0.07,0.58,2.31,0.0,2.41,0.1,0.03,0.24,5.33,5.12,0.17,0.03,0.03,0.03,3.46,0.51,0.68,0.24,0.17,0.2,0.27,1.32,0.24,0.71,0.34,0.07,0.14,0.85,0.41,0.2,0.14,0.1,10.92,0.31,8.75,1.83,14.25,4.65,0.61,0.03,3.05,0.07,0.0,0.1,0.1,0.2,FEMALE,35-49
8fcb64811fd61f1c81c31cd3197f4b6c,13190,9.15,1.05,26.11,64.99,21.75,36.68,10.05,7.22,2.49,0.79,3.44,0.3,0.2,2.84,4.62,10.96,5.75,1.77,7.72,0.84,3.93,9.65,3.3,1.08,1.61,2.5,0.03,8.7,0.17,0.24,0.75,7.39,6.57,0.88,0.17,0.2,0.23,10.11,1.36,0.98,1.24,1.84,0.79,0.54,2.65,1.46,3.14,1.63,0.39,0.56,2.17,0.55,0.32,0.52,0.77,11.3,1.59,4.4,5.45,1.24,1.38,2.11,0.49,0.65,0.15,0.03,0.76,0.18,0.1,FEMALE,25-34
9319fcefef4c46f05ee84e13f48b1751,8186,11.2,1.06,34.08,62.39,22.23,35.06,11.79,8.18,5.23,0.44,2.1,0.31,0.11,3.6,3.51,10.99,6.68,2.05,7.66,0.65,4.03,7.63,2.3,1.14,1.48,4.03,0.11,7.05,0.22,0.26,0.97,7.12,5.69,1.48,0.22,0.38,0.39,9.27,1.48,1.08,0.97,1.43,1.15,0.4,1.91,1.44,2.6,1.26,0.5,0.65,2.09,0.7,0.56,0.37,0.55,10.64,1.49,4.24,4.9,1.37,1.17,2.31,0.37,0.46,0.22,0.15,2.14,0.16,0.29,FEMALE,18-24
6321d152d84095b8724cfd7cdd1275ed,6071,31.29,0.74,25.5,76.69,21.74,43.34,11.27,7.35,2.27,0.59,3.92,0.18,0.38,3.92,5.52,11.23,7.28,1.0,8.27,1.1,3.51,10.49,4.1,1.32,2.62,1.91,0.02,8.8,0.03,0.05,0.43,6.37,5.57,0.97,0.15,0.21,0.25,17.31,4.74,2.88,2.12,3.03,1.07,0.38,2.9,2.54,1.2,0.91,0.21,0.05,0.51,0.1,0.28,0.03,0.1,11.4,1.7,4.53,4.1,3.92,3.97,2.5,0.07,2.8,0.3,0.05,0.05,0.12,0.15,MALE,50-64
d663450f605a9f3890e91be8053659c2,4379,12.37,0.84,43.0,60.22,20.64,33.11,6.97,4.06,1.85,0.71,1.05,0.23,0.23,2.9,5.55,8.4,4.59,1.44,6.05,0.48,3.27,9.34,3.13,1.05,1.69,3.17,0.14,5.69,0.07,0.21,0.59,6.21,5.18,1.12,0.18,0.37,0.32,9.29,0.94,1.19,1.0,1.23,1.12,0.32,2.4,1.51,2.35,1.21,0.39,0.53,2.03,0.39,0.32,0.48,0.91,12.26,1.39,5.53,5.48,1.83,1.51,1.9,0.48,0.69,0.16,0.11,1.07,0.05,0.16,FEMALE,35-49
0bfaccdd2fc203c391f54cbfb8304fde,7601,36.2,0.92,32.42,50.61,23.63,26.88,5.03,3.29,1.05,0.87,1.07,0.13,0.17,1.74,3.99,5.85,3.76,0.61,4.3,0.49,1.71,9.59,2.39,0.42,1.16,4.71,0.04,5.07,0.08,0.25,0.34,3.71,3.17,0.53,0.04,0.17,0.09,7.58,1.01,1.2,0.72,0.74,0.53,0.2,2.82,0.78,1.43,0.79,0.39,0.17,0.55,0.18,0.17,0.07,0.16,11.42,1.36,5.32,4.6,4.47,2.17,1.51,0.12,2.1,0.05,0.07,0.28,0.08,0.14,MALE,50-64
f116c5d886e283ead171e166b431a32f,4093,16.91,0.56,34.84,60.91,17.96,32.3,6.06,3.81,2.03,0.39,1.0,0.37,0.02,2.25,4.98,9.38,4.59,1.91,6.57,0.54,2.69,11.19,2.32,0.61,1.15,3.05,0.05,4.98,0.29,0.05,0.42,8.48,6.99,1.49,0.49,0.27,0.42,8.04,0.46,0.68,0.68,0.76,0.9,0.59,2.98,1.08,2.76,1.54,0.29,0.32,2.74,0.56,0.24,0.88,1.12,13.8,1.86,7.09,4.67,1.61,2.39,3.25,0.93,0.54,0.61,0.12,0.81,0.05,0.02,FEMALE,25-34
6b7879b5036f18752ff29f13fa20e976,3702,15.36,0.32,27.71,50.51,22.88,23.39,3.84,3.05,1.43,0.22,0.89,0.46,0.05,0.78,2.73,7.73,5.54,0.81,6.19,0.46,1.35,8.16,1.05,0.27,0.54,1.92,0.0,7.51,0.08,0.05,0.65,3.73,3.51,0.22,0.05,0.05,0.05,9.81,0.38,0.19,0.49,0.38,0.24,0.24,4.86,0.27,5.43,0.68,4.4,0.19,0.97,0.16,0.16,0.43,0.22,14.24,0.84,8.62,4.78,1.49,3.51,2.73,0.22,0.43,0.14,0.0,0.22,0.05,0.0,FEMALE,35-49
850b311e0d414ab087c222d86cfa571d,902,34.69,1.0,49.67,38.58,24.61,17.52,4.66,3.1,1.88,0.0,1.22,0.0,0.0,1.55,2.77,4.21,1.88,0.67,2.99,0.44,1.44,6.21,1.55,0.11,0.33,4.99,0.0,3.88,0.11,0.0,0.22,2.88,2.33,0.33,0.0,0.11,0.22,6.87,2.22,2.0,0.55,0.22,0.33,0.11,1.11,0.55,0.22,0.22,0.0,0.0,1.11,1.0,0.55,0.0,0.44,6.76,0.44,2.66,3.22,6.76,1.66,1.55,0.11,1.11,0.0,0.0,0.0,0.11,0.0,FEMALE,25-34
7b684f506237157264bde105aee491e7,2840,42.39,0.07,28.35,50.28,22.43,26.3,3.06,1.94,0.53,0.53,0.7,0.14,0.04,1.13,5.28,4.89,3.24,0.42,3.63,0.49,1.87,9.65,2.43,0.18,0.95,8.1,0.0,4.3,0.04,0.11,0.14,2.92,2.75,0.18,0.04,0.04,0.0,7.04,0.95,1.02,0.35,0.77,0.56,0.35,2.46,0.85,0.7,0.56,0.04,0.07,0.18,0.04,0.04,0.0,0.11,14.61,1.16,5.35,8.1,7.04,1.65,0.95,0.0,0.95,0.04,0.04,0.0,0.14,0.0,MALE,50-64
18b3dbc0bbe1dd57446d5c9bc26e17d8,3541,42.66,0.34,16.55,52.64,33.66,27.73,4.52,4.04,2.54,0.65,0.85,0.0,0.0,0.48,5.39,3.13,2.34,0.17,2.34,0.4,0.54,11.52,1.72,0.06,1.52,1.58,0.0,5.2,0.0,0.03,0.06,2.57,2.12,0.45,0.17,0.0,0.17,8.36,4.24,2.97,0.31,0.56,0.03,0.0,1.72,0.34,0.48,0.14,0.06,0.0,0.11,0.0,0.08,0.0,0.03,5.54,0.28,4.07,1.13,11.89,3.98,1.16,0.0,1.36,0.14,0.0,0.06,0.08,0.03,MALE,50-64
b9bb3391de9efeb823f9286baf74a90a,6242,13.69,1.09,29.96,71.24,19.03,42.63,9.47,6.14,3.14,0.91,1.3,0.13,0.66,3.33,5.17,11.95,6.89,1.59,8.86,0.88,3.99,11.78,4.57,1.09,2.8,2.52,0.05,8.06,0.3,0.06,0.56,5.4,4.41,1.01,0.14,0.18,0.24,12.7,2.16,1.6,1.15,1.94,0.85,0.42,3.36,2.03,1.76,0.9,0.26,0.51,0.88,0.27,0.21,0.26,0.18,12.35,1.75,5.7,4.9,3.19,2.05,0.93,0.21,0.64,0.14,0.06,1.81,0.29,0.16,FEMALE,35-49
85ec741f5abaf5b32b29bd48ec786aea,8433,11.6,0.65,30.58,57.84,18.3,34.0,8.74,5.92,3.24,0.46,1.59,0.3,0.33,2.82,4.42,9.27,5.53,1.92,6.05,0.71,4.4,8.31,2.6,1.04,1.36,3.57,0.02,5.17,0.19,0.11,0.51,6.24,5.29,1.02,0.15,0.28,0.27,8.03,1.09,0.77,0.79,1.3,0.68,0.37,1.97,1.51,2.19,1.13,0.26,0.72,1.57,0.45,0.27,0.14,0.7,12.11,1.85,4.81,5.7,1.21,1.81,1.73,0.4,0.42,0.12,0.28,1.26,0.21,0.25,MALE,25-34
88406000b5e489453db73826b7c09fb4,13877,18.91,0.74,29.57,56.41,22.97,31.91,6.67,3.86,1.8,0.68,0.86,0.18,0.34,2.81,3.96,7.85,4.85,1.3,5.39,0.49,2.89,10.17,2.32,1.15,1.94,3.43,0.07,5.23,0.17,0.12,0.38,4.42,2.98,1.44,0.1,0.58,0.27,9.87,1.91,1.56,0.92,1.37,0.99,0.48,1.89,1.52,1.1,0.43,0.4,0.23,0.94,0.27,0.32,0.14,0.27,11.18,1.11,5.22,4.72,3.83,1.49,1.14,0.27,1.12,0.15,0.11,0.55,0.13,0.16,MALE,35-49
d8e25e3185ce770d2d8bbe2a2f650838,6306,26.06,0.59,27.42,53.49,22.36,28.18,4.01,2.54,0.79,0.49,0.94,0.13,0.19,1.47,2.57,6.53,3.85,0.94,4.31,0.62,3.19,10.85,2.62,1.09,1.74,7.01,0.02,4.3,0.05,0.05,0.22,3.96,3.49,0.51,0.06,0.1,0.22,9.69,1.89,1.36,0.78,1.24,0.49,0.24,2.14,1.55,1.54,0.87,0.27,0.56,0.22,0.16,0.06,0.02,0.0,11.37,1.28,5.38,4.6,7.12,1.73,2.01,0.17,0.63,0.08,0.06,0.48,0.05,0.08,MALE,35-49
b8627c2b2f73d5a0dd26893b64f9fd6a,2737,22.07,0.07,30.65,48.08,18.49,29.16,5.37,0.88,0.47,0.11,0.26,0.04,0.0,4.49,2.85,9.28,4.86,4.02,4.93,0.07,4.38,10.81,0.66,0.29,0.44,7.2,0.0,1.17,0.04,0.15,0.11,0.91,0.69,0.22,0.04,0.11,0.04,10.12,0.55,0.4,0.07,0.15,0.44,0.22,8.18,0.22,4.09,3.95,0.07,0.07,0.51,0.07,0.18,0.07,0.18,15.35,4.42,9.68,1.32,0.8,0.47,3.98,0.26,0.55,0.07,0.0,0.07,0.0,0.11,MALE,35-49
8211665b75fd407958e037fa4b49113a,1941,37.33,1.03,42.92,44.87,22.0,21.79,3.5,1.65,0.72,0.31,0.31,0.1,0.21,1.85,5.05,3.97,2.16,0.67,3.09,0.0,1.39,5.67,1.96,0.52,1.65,4.28,0.0,2.32,0.1,0.1,0.26,3.3,2.52,0.72,0.05,0.15,0.26,6.39,1.39,1.49,0.21,0.93,0.31,0.31,1.49,0.93,1.18,0.88,0.05,0.15,0.82,0.05,0.31,0.0,0.46,8.6,0.77,3.97,2.78,1.18,1.6,1.55,1.7,0.41,3.35,0.15,0.1,0.1,0.46,MALE,50-64
5e229742c224c13d32d71fc8a5e15fda,1048,22.78,0.29,50.19,56.49,23.66,32.82,6.3,4.2,1.81,1.24,0.76,0.1,0.29,2.1,3.72,8.11,5.53,1.81,4.58,0.86,3.05,11.07,3.24,0.29,1.62,6.11,0.0,5.06,0.1,0.1,0.1,5.25,4.96,0.19,0.0,0.1,0.0,11.35,3.15,1.72,0.67,0.76,1.15,0.48,2.96,1.05,2.0,1.24,0.38,0.38,0.29,0.1,0.19,0.0,0.0,10.88,1.72,5.15,5.06,3.91,2.19,0.95,0.1,0.29,0.19,0.1,0.29,0.1,0.0,FEMALE,25-34
8752b28c27e736ed24b2e66a57fb51b3,2116,57.19,0.38,44.66,44.0,23.87,20.94,2.98,1.7,0.71,0.43,0.28,0.05,0.24,1.28,4.35,4.25,2.32,0.9,2.55,0.28,1.32,7.66,1.8,0.24,0.66,4.11,0.0,3.97,0.28,0.09,0.28,4.35,4.35,0.05,0.0,0.0,0.0,5.72,0.61,1.04,0.33,0.47,0.33,0.14,2.27,0.52,2.08,1.28,0.14,0.38,0.85,0.19,0.33,0.14,0.19,9.59,2.27,4.54,2.6,2.79,2.13,4.11,0.43,1.18,0.14,0.14,0.14,0.05,0.0,FEMALE,50-64
914b6a1afc7b2a0fe8942652d08a08d4,14687,76.1,0.15,20.24,39.8,25.16,21.72,1.45,1.12,0.64,0.14,0.25,0.05,0.04,0.33,3.21,2.33,0.84,0.37,1.66,0.09,1.06,11.38,2.63,0.16,1.61,4.3,0.0,2.45,0.15,0.05,0.54,1.78,1.12,0.68,0.07,0.28,0.06,6.99,0.91,0.3,0.17,1.38,0.15,0.36,1.85,1.32,2.15,1.76,0.18,0.17,1.07,0.07,0.83,0.14,0.08,9.76,0.5,6.86,2.24,1.59,0.8,1.23,0.16,0.51,0.09,0.21,0.11,0.07,0.01,MALE,35-49
e3dbc57577fe8f9112780feef7e6db7f,1889,29.98,1.22,44.47,35.52,23.82,19.9,5.13,4.45,3.86,0.05,0.32,0.16,0.05,0.69,6.78,3.6,1.54,1.32,1.75,0.37,0.85,4.13,1.06,0.42,0.37,4.66,0.05,1.75,0.0,0.11,0.16,2.96,2.49,0.42,0.05,0.11,0.21,3.92,0.69,0.9,0.64,0.26,0.42,0.16,0.79,0.37,1.06,0.26,0.64,0.16,0.64,0.32,0.11,0.16,0.16,4.18,0.58,1.69,1.96,1.22,0.69,4.18,0.21,0.58,0.11,0.05,0.16,0.05,0.0,MALE,50-64
ab3a2a63d347881bb3e58f8fc004f29a,13721,211.09,0.07,30.89,51.05,24.92,26.67,4.21,2.43,0.67,0.76,0.7,0.12,0.18,1.79,3.29,5.41,3.16,0.79,3.87,0.21,2.19,10.94,1.94,0.6,1.85,5.59,0.01,4.18,0.18,0.09,0.42,6.05,5.24,0.82,0.11,0.4,0.14,7.83,1.24,1.57,0.49,0.82,0.77,0.28,1.82,1.01,1.5,0.73,0.42,0.32,0.99,0.19,0.41,0.14,0.28,10.97,1.33,5.65,4.13,3.33,2.98,1.28,0.12,1.68,0.17,0.08,0.66,0.09,0.12,MALE,35-49
8dff47aa86a53489eb367e2a8e010da2,3600,25.17,0.47,42.47,59.22,24.28,33.0,8.72,6.0,3.08,0.33,2.06,0.17,0.36,2.72,4.61,10.06,5.94,1.61,7.11,0.61,2.78,8.92,2.03,0.67,1.83,3.72,0.0,6.28,0.14,0.08,0.53,7.67,6.39,1.31,0.06,0.44,0.53,8.97,1.58,1.03,1.03,1.36,0.72,0.14,2.03,1.53,1.94,1.03,0.5,0.25,1.56,0.25,0.28,0.58,0.5,9.97,1.11,5.11,3.5,2.83,2.5,1.67,0.25,1.11,0.22,0.14,0.64,0.11,0.19,FEMALE,25-34
34f643a265e43979f5f82d9883fc58ef,3489,74.23,0.11,32.3,35.51,27.8,20.03,2.67,2.18,1.4,0.2,0.49,0.09,0.0,0.49,2.75,2.72,1.15,0.2,1.95,0.26,1.4,9.8,1.35,0.11,0.8,6.42,0.06,2.21,0.14,0.23,0.03,2.18,2.12,0.06,0.0,0.0,0.03,5.22,1.58,0.63,0.2,0.6,0.2,0.0,1.78,0.23,0.43,0.23,0.03,0.17,0.11,0.06,0.03,0.09,0.0,9.57,1.2,5.76,2.38,3.44,1.26,0.43,0.09,0.86,0.06,0.0,0.09,0.03,0.03,MALE,35-49
06397fdfd86224178edc2956b5aa00a0,11449,18.0,0.95,27.09,67.45,20.5,38.76,9.74,6.31,2.83,0.71,2.21,0.22,0.34,3.43,4.86,11.21,6.85,1.71,7.94,0.87,3.96,10.26,2.99,1.17,1.96,3.04,0.06,8.04,0.22,0.13,0.98,5.91,4.92,1.07,0.25,0.29,0.15,12.36,2.23,1.4,1.21,2.2,0.92,0.27,2.66,2.22,1.9,0.85,0.44,0.51,1.06,0.26,0.17,0.21,0.41,10.17,1.14,4.59,4.59,4.67,1.42,1.27,0.23,0.91,0.17,0.1,0.53,0.15,0.35,MALE,35-49
78fc5b7dd2fe4277e1af41930ac2a683,16107,27.72,0.43,25.45,56.58,19.87,28.21,5.92,4.34,1.59,0.35,2.12,0.15,0.13,1.58,4.45,6.77,4.04,0.97,5.07,0.31,3.37,7.75,2.46,0.62,1.25,5.75,0.03,5.54,0.19,0.11,0.42,5.29,2.81,2.48,0.27,0.34,0.73,10.37,2.07,2.11,0.88,1.14,0.62,0.52,2.25,1.32,1.3,0.5,0.19,0.45,7.4,0.98,5.3,0.14,1.21,9.82,1.27,3.89,4.64,1.6,1.45,2.01,0.26,0.84,0.16,0.09,0.16,0.13,0.11,MALE,35-49
8a2d7d7f43ba5a485b3726d250e34f00,568,33.41,1.06,57.04,14.96,21.83,8.98,2.29,2.11,1.76,0.0,0.35,0.0,0.0,0.18,2.64,1.23,0.7,0.0,0.88,0.0,0.18,2.64,0.35,0.7,0.0,4.23,0.0,1.06,0.0,0.18,0.18,1.41,1.41,0.0,0.0,0.0,0.0,1.58,0.35,0.18,0.0,0.35,0.35,0.18,0.18,0.18,0.53,0.35,0.0,0.18,0.0,0.0,0.0,0.0,0.0,3.87,0.53,1.41,1.94,0.0,0.18,0.18,0.0,0.0,0.18,0.0,0.18,0.0,0.0,FEMALE,50-64
e51aed25eaa38a45d62d4b296a6a1adc,2284,39.38,1.09,35.25,16.94,23.99,9.76,2.28,1.84,0.7,0.09,0.39,0.57,0.09,0.44,3.15,1.23,0.79,0.04,0.88,0.09,0.35,1.97,0.57,0.7,0.44,4.99,0.0,2.5,0.39,0.0,0.09,0.66,0.61,0.04,0.0,0.0,0.0,2.06,0.74,0.18,0.09,0.31,0.13,0.26,0.26,0.09,0.53,0.39,0.04,0.04,0.09,0.0,0.0,0.04,0.04,3.46,0.26,2.1,1.05,1.09,0.31,0.13,0.04,0.26,0.13,0.0,0.35,0.22,0.0,FEMALE,50-64
e5d6dffa923d21814f9af8efddd1f69a,761,38.05,0.13,56.9,45.07,23.52,24.84,4.86,3.42,1.45,0.66,1.31,0.0,0.0,1.45,6.44,6.57,3.81,0.53,4.86,0.26,2.23,6.57,1.71,0.53,0.66,5.91,0.26,5.12,0.0,0.0,0.13,5.26,4.6,0.66,0.0,0.39,0.0,7.49,1.58,1.05,0.92,0.39,0.53,0.39,1.58,0.92,0.79,0.26,0.39,0.0,0.79,0.13,0.0,0.39,0.26,7.88,0.53,2.89,4.6,2.76,0.92,1.05,0.53,1.31,0.26,0.0,0.0,0.0,0.13,FEMALE,18-24
dcc318bcb4a4036655a0843b4fe7942e,10443,33.47,0.42,36.65,44.34,20.74,22.23,5.19,3.32,1.79,0.28,1.06,0.14,0.05,1.87,3.79,5.62,2.51,0.67,4.43,0.19,1.7,6.98,1.87,0.3,1.16,4.05,0.05,4.1,0.37,0.08,0.36,4.82,4.06,0.78,0.15,0.34,0.05,7.52,1.03,1.66,0.67,0.71,0.56,0.34,2.07,0.7,2.11,0.91,0.43,0.54,1.88,0.56,0.25,0.59,0.51,8.01,0.98,3.57,3.29,2.47,1.19,1.9,0.47,0.87,0.42,0.06,0.2,0.07,0.08,FEMALE,35-49
3a10739fe58c090a02f4a0f69fa58237,10185,28.53,0.52,25.41,61.74,26.51,34.72,4.47,2.5,0.95,0.77,0.52,0.15,0.12,1.96,5.27,7.3,4.05,1.35,4.69,0.62,2.84,14.02,3.18,0.7,1.7,4.87,0.01,6.18,0.11,0.07,0.4,4.23,3.55,0.66,0.09,0.11,0.14,12.57,3.6,1.82,0.8,1.98,0.59,0.31,2.74,1.42,1.38,0.62,0.25,0.49,0.79,0.12,0.17,0.05,0.45,12.52,1.41,6.45,4.15,4.08,1.91,0.97,0.1,0.38,0.09,0.04,0.15,0.05,0.04,MALE,35-49
4cb0689ef8198e2977edd1ba4fa66271,8284,17.01,0.65,31.47,57.59,26.13,31.71,6.64,3.54,1.75,0.4,0.83,0.13,0.42,3.1,3.79,8.04,4.93,0.95,5.59,0.82,2.96,9.13,3.04,0.98,1.86,3.3,0.02,4.6,0.06,0.08,0.28,4.85,3.67,1.16,0.23,0.35,0.18,10.45,1.88,1.9,1.01,1.09,0.95,0.6,2.1,1.87,1.65,0.7,0.59,0.31,0.98,0.21,0.23,0.42,0.12,10.59,1.32,5.23,4.07,4.27,2.33,0.82,0.21,1.45,0.05,0.05,0.52,0.14,0.18,MALE,35-49
8e7562bff1d3f565b534248229302e3b,8527,32.06,0.61,28.97,46.56,24.03,24.82,5.23,3.8,2.02,0.26,1.38,0.04,0.11,1.43,3.99,5.88,3.23,0.48,4.41,0.66,1.68,7.45,2.92,0.41,1.07,3.46,0.02,5.77,0.04,0.02,0.09,4.05,3.38,0.55,0.16,0.07,0.06,10.7,3.67,1.08,0.74,1.45,0.52,0.28,2.47,0.89,0.73,0.39,0.14,0.09,0.29,0.06,0.13,0.09,0.02,6.15,0.73,3.42,1.86,3.48,0.9,0.9,0.08,0.4,0.12,0.11,0.26,0.01,0.02,FEMALE,50-64
8296b295cad03c188f7c7e3f493cd51b,3057,14.99,1.01,42.79,48.28,24.01,26.99,4.91,2.98,1.93,0.46,0.36,0.1,0.13,1.93,5.0,5.0,2.91,0.75,3.73,0.33,2.32,9.39,1.5,0.49,1.28,3.99,0.0,3.27,0.03,0.1,0.26,3.99,3.17,0.72,0.07,0.13,0.13,7.88,0.75,1.01,0.56,0.69,0.65,0.13,2.75,1.41,1.21,0.72,0.16,0.23,0.72,0.07,0.16,0.13,0.36,10.24,1.5,5.59,2.98,3.53,1.54,1.21,0.13,2.13,0.13,0.07,0.33,0.0,0.07,MALE,35-49
63d9d386183bef9b62ee0ff8854eb16d,1110,61.67,0.36,47.84,59.37,21.26,38.65,9.19,4.77,2.25,1.08,1.17,0.18,0.09,4.41,6.04,9.28,5.95,2.16,5.77,0.9,2.88,9.46,4.14,1.44,1.98,4.14,0.09,5.5,0.0,0.18,0.45,3.06,2.43,0.72,0.18,0.27,0.09,13.33,1.98,1.89,1.44,2.61,0.9,0.18,3.42,2.16,1.98,0.81,0.45,0.45,1.17,0.54,0.09,0.36,0.36,7.93,1.26,2.88,4.05,2.25,1.35,0.81,0.0,0.54,0.45,0.09,0.09,0.36,0.54,FEMALE,35-49
50939db84bbbfd141c957bc64f883b1e,1283,21.38,0.62,35.78,52.14,16.6,31.49,7.56,5.77,2.1,2.57,1.01,0.0,0.08,1.79,4.99,5.3,3.2,0.86,3.59,0.47,2.1,12.16,2.1,0.08,0.55,5.85,0.0,5.14,0.0,0.08,0.16,2.65,2.81,0.08,0.0,0.0,0.0,7.01,1.33,0.23,0.31,0.47,0.08,0.0,4.29,0.7,1.09,1.01,0.0,0.08,0.16,0.08,0.0,0.08,0.0,18.55,2.73,10.21,6.0,1.01,1.71,2.03,0.23,0.16,0.0,0.0,0.08,0.0,0.0,FEMALE,50-64
dffbd25e749b3773c79a3439b11b7dc4,1607,25.92,0.56,44.37,71.06,22.59,40.57,9.02,6.04,2.43,1.56,1.56,0.19,0.31,2.99,4.85,9.77,5.79,1.93,5.91,0.81,3.11,14.62,2.43,1.12,2.24,2.18,0.0,8.71,0.0,0.19,0.62,7.16,6.85,0.56,0.0,0.25,0.19,9.96,1.24,1.06,1.18,1.56,1.12,0.37,3.05,1.18,2.05,1.31,0.31,0.31,1.74,0.37,0.44,0.06,1.0,15.49,2.12,6.78,7.9,2.86,2.61,1.62,0.12,1.24,0.25,0.12,0.31,0.37,0.25,FEMALE,25-34
d3fabf6946d59b69ce52039159451465,12714,17.51,0.63,27.62,59.89,19.35,33.31,9.13,6.14,3.83,0.57,1.42,0.19,0.13,2.99,4.31,9.37,5.34,1.42,6.84,0.53,3.03,9.02,3.06,0.87,1.46,3.56,0.11,5.71,0.22,0.21,0.63,6.24,5.18,1.05,0.24,0.35,0.2,9.05,0.9,0.82,0.94,1.26,1.09,0.28,2.93,1.27,2.93,1.35,0.76,0.55,2.66,0.59,0.36,0.55,1.29,12.18,1.34,4.97,5.84,1.27,1.49,2.94,0.42,0.37,0.66,0.13,0.51,0.11,0.2,FEMALE,18-24
c0d8318cea7ddcab350ea30e709770b5,1878,15.92,1.28,44.36,56.98,21.09,30.56,5.96,3.94,1.06,0.8,1.81,0.05,0.21,2.02,3.89,9.8,4.79,0.69,7.35,0.85,3.04,10.86,1.6,0.8,1.6,3.19,0.05,7.29,0.05,0.21,0.32,6.44,5.91,0.53,0.16,0.11,0.11,8.09,1.38,1.38,1.17,1.06,0.53,0.32,1.65,1.33,2.02,1.33,0.48,0.11,0.53,0.11,0.0,0.37,0.16,10.86,1.86,5.75,3.3,4.53,1.7,1.06,0.16,1.33,0.0,0.0,0.37,0.05,0.11,FEMALE,25-34
1b3c2c2e5621369296cf39e31bbf587a,1441,12.32,2.22,47.12,63.84,17.9,38.38,10.27,6.45,3.75,0.56,1.53,0.07,0.56,3.82,4.51,11.87,7.49,2.29,8.12,0.56,2.78,9.3,3.4,2.01,1.67,3.05,0.07,5.34,0.07,0.14,0.21,3.68,3.05,0.69,0.0,0.14,0.21,10.34,1.6,0.97,1.18,1.6,0.76,0.42,2.43,2.57,2.85,1.04,0.49,0.62,2.64,0.0,0.49,0.28,1.87,11.45,1.04,5.97,4.3,2.15,1.73,1.39,0.21,1.53,0.28,0.0,0.14,0.14,0.21,MALE,50-64
a7706ffe162a9fe8def003aa74fa93d9,255,42.5,0.0,59.61,53.33,27.84,29.02,2.75,1.57,1.18,0.0,0.39,0.0,0.0,1.18,7.84,5.88,2.75,0.78,5.1,0.0,1.57,11.37,2.35,0.0,1.57,6.27,0.0,3.92,0.0,0.0,1.57,7.45,6.67,0.78,0.39,0.0,0.0,7.45,2.35,1.96,0.0,0.0,0.0,0.0,3.14,0.39,0.78,0.39,0.0,0.39,0.78,0.0,0.0,0.78,0.0,9.02,1.57,5.49,1.96,4.71,5.88,0.78,0.39,2.75,0.0,0.0,0.0,0.0,0.0,FEMALE,35-49
24776dde2e6e010211c84fb2697fbf5f,1350,18.0,0.52,52.0,56.3,28.3,28.52,5.93,4.0,1.04,0.67,0.89,0.96,0.44,1.93,2.89,7.78,4.74,0.96,5.11,1.04,2.59,8.96,2.81,0.96,1.7,3.63,0.0,6.3,0.52,0.07,0.52,4.89,3.56,1.33,0.15,0.3,0.52,9.63,1.04,1.78,0.74,0.67,0.96,0.59,2.0,1.33,1.33,0.59,0.37,0.3,1.04,0.07,0.22,0.59,0.22,10.96,2.0,5.7,3.41,6.15,1.93,1.56,0.52,1.56,0.22,0.22,0.0,0.0,0.22,FEMALE,35-49
7640d65e4b2ed645cac2939a03e7fdbe,3200,15.76,0.78,45.81,45.16,23.0,25.0,6.81,4.41,2.47,0.12,1.72,0.06,0.03,2.41,3.88,6.09,3.66,1.19,4.41,0.19,2.72,6.28,1.28,0.38,1.19,3.94,0.03,4.59,0.12,0.16,0.22,4.97,3.97,1.06,0.09,0.44,0.16,6.16,0.97,0.88,0.53,0.78,0.66,0.19,1.22,0.94,2.34,1.31,0.47,0.31,1.66,0.47,0.25,0.25,0.69,8.12,0.66,4.06,3.25,1.25,0.59,1.03,0.31,0.66,0.34,0.09,0.75,0.16,0.06,FEMALE,50-64
8f9b42818dbf473cb03b8674c51e997d,516,103.2,0.0,29.65,24.03,25.0,9.5,0.78,0.78,0.0,0.0,0.78,0.0,0.0,0.0,5.43,0.78,0.0,0.0,0.78,0.0,0.0,1.36,1.16,0.0,0.0,14.34,0.0,1.36,0.39,0.0,0.0,0.19,0.19,0.0,0.0,0.0,0.0,3.49,0.0,1.74,0.0,0.0,0.19,0.0,1.36,0.19,1.16,0.78,0.0,0.39,0.78,0.0,0.78,0.0,0.0,1.74,0.19,0.39,1.16,3.29,1.36,0.39,2.52,0.97,1.55,0.0,0.0,0.0,0.0,FEMALE,35-49
