ID,text,GENDER,AGE
965d3e5d61a5630a23f8f992ed78b623,3 alums came.,MALE,35-49
965d3e5d61a5630a23f8f992ed78b623,Emphasize small town environment,MALE,35-49
965d3e5d61a5630a23f8f992ed78b623,admissions. Quant background is necessary,MALE,35-49
965d3e5d61a5630a23f8f992ed78b623,Essays: wroite from the heart. Answer question directly. Be human,MALE,35-49
965d3e5d61a5630a23f8f992ed78b623,be careful to customize your essays.,MALE,35-49
965d3e5d61a5630a23f8f992ed78b623,Make sure the recs get in on time,MALE,35-49
965d3e5d61a5630a23f8f992ed78b623,interview: encourage campus interview   or do an alum.   Comfortable interview.,MALE,35-49
437637df7acbd4b438a87fb52c95b4ec,Dydd Gwyl Dewi Da pawb :-),MALE,18-24
965d3e5d61a5630a23f8f992ed78b623,get a high GMAT   many apps from japan china India,MALE,35-49
965d3e5d61a5630a23f8f992ed78b623,many scholarships,MALE,35-49
965d3e5d61a5630a23f8f992ed78b623,Loan package not available right not for international students,MALE,35-49
965d3e5d61a5630a23f8f992ed78b623,Q&A,MALE,35-49
965d3e5d61a5630a23f8f992ed78b623,adcom consistently emphasized human relations skills.,MALE,35-49
965d3e5d61a5630a23f8f992ed78b623,alum: duke provides a flexible environment.,MALE,35-49
965d3e5d61a5630a23f8f992ed78b623,over!,MALE,35-49
5f004dfb633bb6ce85930d48aa63eb33,Yep! &gt;&gt; RT @QuenchWines: @WINEcouver @FairviewCellars I'm glad u liked it! @goodlifevan says it's avail @EWineNV,MALE,25-34
1512dab3d94586717e785556eb10d85f,"Would have to be modelled on ""Ask the Hoff""! RT @Zenithus: @chrisbarber86 No idea what sort of @LINGsCARS app to bring out! Any suggestions?",MALE,50-64
2e829b013a4ae3639c50d9e929cda32a,Give money to Sports Relief every time you use Bing - http://GiveWithBing.com,MALE,35-49
ffebde2ea8e58db6778f01ce69b3af3f,Perfection http://post.ly/QAjA,MALE,65-xx
ffebde2ea8e58db6778f01ce69b3af3f,Duck Days http://post.ly/PhNQ,MALE,65-xx
437637df7acbd4b438a87fb52c95b4ec,Why do I have a job that means I don't see the outside world for most of the day? I have to visit the one window to see the sunshine :-(,MALE,18-24
49c857ec61f84c61ade46522c4fc149b,Emotions of Realism and Expressionism http://ff.im/-gKvZD,FEMALE,65-xx
bc9ddf93f89fa252d7b291f1aaaf62fb,@IAMTHEREASONWHY Vi kommer p? Torsdag! Hur l?nge stannar du?,MALE,35-49
046558ebe99f72a0f5c066e14fe02df3,"Enjoyed discussing tagging, taxonomies, attention, and filtering over lunch with @danielabarbosa.",MALE,35-49
a8367cb456aaea837429fa44bc282a39,@wolf_gregor Make sure they are written to tab AUSP.Do they show in TX BP?Got auth?GenIL class is CL_CRM_BUIL_MKT_ATTRIB. @sjohannes,MALE,25-34
6321d152d84095b8724cfd7cdd1275ed,Flyn Penoyer I am looking for a lot of men who have an infinite capacity to not know what can't be done. Henry Ford,MALE,50-64
1a5c719927ffc0125d700c78325c3079,enjoying today's Dilbert....  http://qurl.com/3ls4h,MALE,35-49
1a5c719927ffc0125d700c78325c3079,enjoying today's Dilbert.... http://qurl.com/3ls4h   #fb,MALE,35-49
965d3e5d61a5630a23f8f992ed78b623,Tightening Credit Squeezes International Students  http://tinyurl.com/59ux6b,MALE,35-49
965d3e5d61a5630a23f8f992ed78b623,Student Lending Analytics Blog http://tinyurl.com/6pgtgy,MALE,35-49
a8367cb456aaea837429fa44bc282a39,@wolf_gregor @sjohannes I would take a peek at the GenIL class CL_CRM_BUIL_MKT_ATTRIB first. It got the code to add mkt attribues correctly.,MALE,25-34
6321d152d84095b8724cfd7cdd1275ed,The basis of our political system is the right of the people to make and to alter their constitutions of government.   George Washington,MALE,50-64
6321d152d84095b8724cfd7cdd1275ed,Great article on following up on connections: http://tinyurl.com/yf9xleh (blog),MALE,50-64
da68af76b45fb8cfc8c0fe1117560522,"TradeKing, an online broker, is offering up it's biggest new account promotion yet - $100 - through the end of... http://fb.me/w9d3zOIA",MALE,25-34
43f91a92a71bebf5590b1b5fc2d94ee4,@carlotorniai Meraviglia! http://tweetphoto.com/12945380,MALE,35-49
437637df7acbd4b438a87fb52c95b4ec,"@barnstormed I have given up on @motorola after fiasco with Milestone, useless communication and terrible upgrade strategy",MALE,18-24
d8e25e3185ce770d2d8bbe2a2f650838,SIGML book study chp 6: Applying M-Learning: http://bit.ly/codN2D,MALE,35-49
c18eb25f7e2969efe1484be29f9ee3e0,I live every week like it's Shark Week.,MALE,25-34
1a43f005360000663e3af1cd0813aabd,"""Crab"" with Seasonal Veggies and Angel Hair http://fb.me/MUVW808C",FEMALE,25-34
ed9d28f8b48cbbc22905eb0e4939a971,"American partner-in-crime @Charlottephill & I heading to Dans le Noire. @chelseahandler, will report back how losing pants/tops goes for us",FEMALE,25-34
43f91a92a71bebf5590b1b5fc2d94ee4,Me at 5.39am http://bit.ly/iilLTC,MALE,35-49
bc9ddf93f89fa252d7b291f1aaaf62fb,"@IAMTHEREASONWHY Cleant! D? blir det Kalast, och kanske ?ven street va?",MALE,35-49
a8367cb456aaea837429fa44bc282a39,I am really shocked at what has been implemented in this CRM system. Why are fields added by EEWB if you can customize them? #sapcrm,MALE,25-34
a8367cb456aaea837429fa44bc282a39,"@johanvanzijl It is marketing campaigns. Additional dates can be added in customizing, but new fields on campaign head were created instead.",MALE,25-34
437637df7acbd4b438a87fb52c95b4ec,@oobr Excellent news! My mate @tractiveeffort named 'Pudding Mill'. I seem to move in very geo circles...,MALE,18-24
bc9ddf93f89fa252d7b291f1aaaf62fb,"@Its_TOAST Sounds good! S?g till om du beh?ver n? tips ? tricks! ;) Jag sitter och laddar inf?r helgen, ska bli grymt kul! Spara lite paj!",MALE,35-49
e51aed25eaa38a45d62d4b296a6a1adc,He ganado en Viadeo un mes gratis Premium por invitar,FEMALE,50-64
914b6a1afc7b2a0fe8942652d08a08d4,"'Currie Cup 2011: DHL Western Province lost won 35-7 against  the Vodacom Blue Bulls, at Newlands Stadium' at http://t.co/K1VTC08 (SPORT)",MALE,35-49
bc9ddf93f89fa252d7b291f1aaaf62fb,@Its_TOAST Det kommer bli g?let!! Vi ses p? Torsdag!,MALE,35-49
88406000b5e489453db73826b7c09fb4,RE@ChemConnector  So creating your citation list via http://bit.ly/pICZqI needs some work!,MALE,35-49
437637df7acbd4b438a87fb52c95b4ec,Surprised myself at how saddened I am at the news that Kristian Digby has died: http://tinyurl.com/yf4fgfb,MALE,18-24
7a42f316e5c86861126bbe7bd7a5ff48,Typing about natural disasters as long as blackouts let me...,MALE,35-49
c18eb25f7e2969efe1484be29f9ee3e0,"Oh, I get it. Novelty hair colours tell the world you're a badass hipster that thinks outside the box. Edgy.",MALE,25-34
4728c0de3f8b6de737f25cb1d037abbe,"The new input system is working for screen events (tap, hold, drag). Now debugging scene and entity events. Won't be ready before vacations.",MALE,25-34
d08638b571c2305a2687f54defc8a566,to avoid doing actual work i created my google scholar profile: http://t.co/07X27lX,MALE,25-34
f116c5d886e283ead171e166b431a32f,Watch And Then There Was Salsa on Vimeo! http://vimeo.com/9194146,FEMALE,25-34
d08638b571c2305a2687f54defc8a566,"@diazf_y sorry, no. i visited scholar while logged into my google acct, clicked ""my citations"" and then just fiddled around a lot",MALE,25-34
d08638b571c2305a2687f54defc8a566,yhoo hit a 52 week low today. ouch. upside: excellent stock option pricing for new hires,MALE,25-34
965d3e5d61a5630a23f8f992ed78b623,Visa Applications Soar for Indian Students Who Want to Study in U.S. http://t.co/03CR62Q,MALE,35-49
965d3e5d61a5630a23f8f992ed78b623,"As Graduate-Student Population Grows, So Does  Reliance on Financial Aid http://t.co/8sYZXrO",MALE,35-49
965d3e5d61a5630a23f8f992ed78b623,"Nomura, Daiwa to Cut Costs as Losses Build Overseas, Japan Economy Falters - Bloomberg http://t.co/9OjutFr via @BloombergNews",MALE,35-49
43f91a92a71bebf5590b1b5fc2d94ee4,My father. I'll tell you more tomorrow... @liquene http://bit.ly/iilLTC,MALE,35-49
965d3e5d61a5630a23f8f992ed78b623,'The College Writing Toolkit' - Inside Higher Ed: http://t.co/bCVXgVw via @AddThis,MALE,35-49
3fffe236fed0e6e3c3b85b87683a1893,Republicans and Democrats Agree on Arts in South Carolina - http://t.co/e3OrANq,FEMALE,35-49
3fffe236fed0e6e3c3b85b87683a1893,http://www.nytimes.com/2011/08/02/arts/republicans-and-democrats-agree-on-arts-in-south-carolina.html?_r=3 http://fb.me/RIA1Yxfq,FEMALE,35-49
d08638b571c2305a2687f54defc8a566,"i hope @MercuryIns is more attentive to their own customers' needs, because they're a massive #fail when dealing with my claim against them",MALE,25-34
fcf9555aa8e3d8acffdc5e5759ebd291,"I posted on my blog.informationgeometry.org, 
Bhattacharyya matrices and Cramer-Rao lower bounds",MALE,35-49
f7f564bb8997db9f6d6dac4b52534ba5,"Google Scholar Citations, create your own scholar publication home page; this is going to be big http://t.co/P4QFk0m #fb #in",MALE,35-49
fcf9555aa8e3d8acffdc5e5759ebd291,"Sankhya: one of the six leading systems of Hindu philosophy, stressing the reality and duality of spirit and matter",MALE,35-49
7a42f316e5c86861126bbe7bd7a5ff48,"CO2 emissions, birth & death rates by country, simulated real-time: A visual real-time simulation that displays ... http://twurl.nl/646wrk",MALE,35-49
4728c0de3f8b6de737f25cb1d037abbe,Android takes almost 50% share of worldwide smart phone market | Canalys http://t.co/4UzhR3x,MALE,25-34
a464f023d67305591ff5d12b2e12a029,A Toast to Simplicity - When I'm Sixty-Four: http://wp.me/pI226-bf,MALE,50-64
a464f023d67305591ff5d12b2e12a029,A Toast to Simplicity  When Im Sixty-Four: How do we appreciate life? Do we feel simplicity http://goo.gl/fb/AXPe,MALE,50-64
965d3e5d61a5630a23f8f992ed78b623,Homer Simpson Must Be Fired From Nuke Plant: William Pesek - Bloomberg http://t.co/DYY6s7Z via @BloombergView,MALE,35-49
a464f023d67305591ff5d12b2e12a029,"Letter Twenty-One ""Exploration"": http://wp.me/pI226-bl",MALE,50-64
a464f023d67305591ff5d12b2e12a029,Letter Twenty-One Exploration: And now lets explore Appreciation. You used the words http://goo.gl/fb/5b2U,MALE,50-64
0cabd31fe66ee301d3071e16cb6779a3,"""It is just a matter of feeling?"" su polaroiders: http://ning.it/on45Zk",MALE,25-34
88406000b5e489453db73826b7c09fb4,I have one. RT @rvidal: Tell us about your ideal science app & well get someone to build it. http://t.co/X1s5a7z,MALE,35-49
ffebde2ea8e58db6778f01ce69b3af3f,Check this video out -- Elections Won't Fix This http://t.co/1pZUGkR via @youtube,MALE,65-xx
2e829b013a4ae3639c50d9e929cda32a,Happy Birthday to Yahoo - 15 years...,MALE,35-49
1a5c719927ffc0125d700c78325c3079,"@HilzFuld Curious what you think: I'm deciding between Galaxy SII and Motorola Milestone 2 - M has QWERTY, SII has 2.3 & gyro. thoughts?",MALE,35-49
965d3e5d61a5630a23f8f992ed78b623,Adam Markus: Graduate Admissions Guru: Dartmouth Tuck MBA Essay Questions for Academic Ye... http://t.co/o6zmBUp,MALE,35-49
1a5c719927ffc0125d700c78325c3079,"@HilzFuld no need, but when I used to have one (TyTN) I loved it. But the s2 is nice in every other way....",MALE,35-49
ffebde2ea8e58db6778f01ce69b3af3f,Transformations http://post.ly/QMOz,MALE,65-xx
1a5c719927ffc0125d700c78325c3079,Today's Dilbert...  http://t.co/y4OR5J5,MALE,35-49
da68af76b45fb8cfc8c0fe1117560522,Virgin Mobile raised their unlimited plan by 40%. Not a good day for cheap data plan seekers. http://fb.me/ApL8Ccg3,MALE,25-34
437637df7acbd4b438a87fb52c95b4ec,@gt_p Do your night time cloud shots go up anywhere online at all?,MALE,18-24
1a5c719927ffc0125d700c78325c3079,How PayPal and Amazon will quickly dominate mobile #NFC payments http://t.co/m9bSCKb even on .@Nokia phones,MALE,35-49
1a5c719927ffc0125d700c78325c3079,Why PayPal or Amazon's NFC payment method will work on Nokia phones even w/o Secure Chip .@nokia .@nfc_hub http://t.co/m9bSCKb,MALE,35-49
965d3e5d61a5630a23f8f992ed78b623,Panel Sees Odds of U.S. Recession Rising - Bloomberg http://t.co/JSzHvyI via @BloombergNews,MALE,35-49
437637df7acbd4b438a87fb52c95b4ec,"@gt_p Cool, I'll keep an eye out for them",MALE,18-24
1a5c719927ffc0125d700c78325c3079,Hey @paypal and @amazon you're on the right path with #nfc mobile payments! http://t.co/m9bSCKb #grizzlyanalytics,MALE,35-49
d8e25e3185ce770d2d8bbe2a2f650838,#SIGilt  (ISTE) collecting policies about digital citizenship and innovation http://bit.ly/aS49bG Please RT and get the word out!,MALE,35-49
046558ebe99f72a0f5c066e14fe02df3,@ryanqnorth I'm too lazy to build an n-gram lang model of T-Rex's speech from http://tinyurl.com/qwantz-transcripts #qwantzle,MALE,35-49
046558ebe99f72a0f5c066e14fe02df3,"@ryanqnorth #qwantzle = qwantz puzzle, because this totally needs its own hashtag.",MALE,35-49
2e829b013a4ae3639c50d9e929cda32a,@kjbroom had to look that one up - you did always teach me new sayings... drinking the kool aid,MALE,35-49
d08638b571c2305a2687f54defc8a566,"@bemikelive i find it amusing that klout thinks you're highly influential for the topic ""philadelphia eagles""",MALE,25-34
1a5c719927ffc0125d700c78325c3079,How @PayPal and @Amazon will soon dominate mobile phone #NFC payments http://t.co/m9bSCKb,MALE,35-49
f1255c2fcffdf239f4146d03acf02f19,@resumevu any chance of a beta invite?,MALE,25-34
437637df7acbd4b438a87fb52c95b4ec,Is there a clearer example of cultural cowardice than culling off the exceptional so that the average feel less threatened? (via @MitchBenn),MALE,18-24
06397fdfd86224178edc2956b5aa00a0,@marenhogan Free is the new black http://t.co/FkcBRBv,MALE,35-49
1c674f4da09702648fa1de63230a68de,"Clothes &amp; Books, mercadillo en el Burton Bar: http://wp.me/pE1fF-8e",FEMALE,35-49
da68af76b45fb8cfc8c0fe1117560522,I've had a few questions on the TradeKing promotion highlighted the other day. Note that this does not include... http://fb.me/NGmJHQOq,MALE,25-34
9184e39db1647193a8dbcbc66d9cd8d9,solid read from @sheynkman When do VCs make mistakes? - Passionate Intensity http://ow.ly/5UB8O,MALE,35-49
867ba4b6f08704fe89a81dfa6f40aaf7,@testthetweeture 123456,MALE,35-49
3fffe236fed0e6e3c3b85b87683a1893,GREAT new abstract paints in the works!! Getting ready for shows in Atlanta!!,FEMALE,35-49
3fffe236fed0e6e3c3b85b87683a1893,GREAT new abstract paintings in the works!! Getting ready for shows in Atlanta!!,FEMALE,35-49
c18eb25f7e2969efe1484be29f9ee3e0,Research is overrated. Probably. I haven't really looked into it.,MALE,25-34
7a42f316e5c86861126bbe7bd7a5ff48,Went for lunch and a real bagpiper was playing Scotland The Brave.Gave him $200 pesos #I?mystupidlife,MALE,35-49
046558ebe99f72a0f5c066e14fe02df3,@danielabarbosa I agree. Tweets demand attention.  It is our choice who receives our attention.,MALE,35-49
046558ebe99f72a0f5c066e14fe02df3,"@danielabarbosa Not following does not imply a lack of interest, but rather a preference for a different mode of providing attention.",MALE,35-49
a679f7ede37b1a73af88c572c8bc2de8,One of my new go-to summer faves is the Vintage Rose #Cocktail: rose syrup (1/2 ounce) and good-quality bubbly (4-5 ounces).,MALE,25-34
a8367cb456aaea837429fa44bc282a39,@wolf_gregor Did you already read the german WebClient book? Are there enough differences to justify a buy?,MALE,25-34
f1255c2fcffdf239f4146d03acf02f19,Sadly this made me laugh out loud: http://t.co/2ssPlB0,MALE,25-34
f1255c2fcffdf239f4146d03acf02f19,Should blogs be preserved forever or should they have an expiration date? http://t.co/cTII87z,MALE,25-34
6b7879b5036f18752ff29f13fa20e976,At home with a broken ankle and still slaving away at the  MAC... Happy Tuesday!!!!,FEMALE,35-49
6b7879b5036f18752ff29f13fa20e976,Reviewing Anastasia's Brow Kit this week!  The life of a Beauty Diva is a good one!!!!,FEMALE,35-49
da68af76b45fb8cfc8c0fe1117560522,New 20somethingfinance post:: How to Avoid Getting Burned by the Magazine Industry http://bit.ly/9v7BmR,MALE,25-34
6b7879b5036f18752ff29f13fa20e976,Just watched famous TV celebrity Boffo the Bear's complete meltdown on youtube. hilarious! http://www.youtube.com/watch?v=_jUqe0bYars,FEMALE,35-49
965d3e5d61a5630a23f8f992ed78b623,U.S. business schools feel fallout from crisis http://www.reuters.com/article/domesticNews/idUSTRE4A403F20081105,MALE,35-49
f1255c2fcffdf239f4146d03acf02f19,@bootlaw Any chance of an article offering a legal perspective on @kissmetrics current sticky situation (and how others can avoid)?,MALE,25-34
6b7879b5036f18752ff29f13fa20e976,check out a parody of Christian Bale's Rant!!  http://www.youtube.com/watch?v=_jUqe0bYars,FEMALE,35-49
7a42f316e5c86861126bbe7bd7a5ff48,New music posted you-know-where special for all those looking for their way back to home http://moourl.com/ccvgl,MALE,35-49
6b7879b5036f18752ff29f13fa20e976,http://www.youtube.com/watch?v=_jUqe0bYars,FEMALE,35-49
965d3e5d61a5630a23f8f992ed78b623,MBA students lower their career projections http://tinyurl.com/5q93ea,MALE,35-49
2e829b013a4ae3639c50d9e929cda32a,"@JeanieBuss No please don't! Due to time difference, in EU, we watch it on NBA League Pass the next day so try to avoid 2 see the score",MALE,35-49
fcf9555aa8e3d8acffdc5e5759ebd291,I am reading proof of the Weiszefeld iterations for approximating the Fermat-Weber point. Many papers were wrong and add corrigendum!!!,MALE,35-49
d08638b571c2305a2687f54defc8a566,"@pbrane done! 189, 189, 189.",MALE,25-34
6321d152d84095b8724cfd7cdd1275ed,"If your website, LinkedIn profile, Facebook fan page, or other web assets doesn't contain a low-risk high-value offer -- it should!",MALE,50-64
e5d6dffa923d21814f9af8efddd1f69a,What the HEll is #socialmedia ? Discover it in 2minutes! http://t.co/6ZGetf9,FEMALE,18-24
6b7879b5036f18752ff29f13fa20e976,"wow..... boffo the bear flips out
http://www.youtube.com/watch?v=_jUqe0bYars&feature=player_embedded",FEMALE,35-49
a9c26924b6dda074bbdb2511a38d3d56,Government Solicitations - NSF Innovation Corps http://conta.cc/qUTIA6 via #constantcontact,FEMALE,50-64
a464f023d67305591ff5d12b2e12a029,"Letter Four ""Imbued with Light"": http://wp.me/pI226-br",MALE,50-64
a464f023d67305591ff5d12b2e12a029,Letter Four Imbued with Light: If you have been following the latest debacle in the Senate http://goo.gl/fb/iuH2,MALE,50-64
965d3e5d61a5630a23f8f992ed78b623,Obama on Higher Ed http://www.insidehighered.com/news/2008/11/05/obama,MALE,35-49
fcf9555aa8e3d8acffdc5e5759ebd291,"Tonight, I play futsal outdoor. Is that futnotsal?",MALE,35-49
1a5c719927ffc0125d700c78325c3079,Great article by Alan Dershowitz on the #Dubai #terrorist assassination http://qurl.com/lpq9h,MALE,35-49
1a5c719927ffc0125d700c78325c3079,Show your support for the #Israeli #Mossad going against terrorists http://qurl.com/zndzt,MALE,35-49
867ba4b6f08704fe89a81dfa6f40aaf7,@testthetweeture  abc,MALE,35-49
c18eb25f7e2969efe1484be29f9ee3e0,I wish my alarm clock wasn't so assertive. How can something shaped like Snoopy be such a pushy little bastard? Grrr...,MALE,25-34
437637df7acbd4b438a87fb52c95b4ec,"@john_goss Better public exposure of party manifestos is one thing, the 'personalisation' of politics is another, e.g. Kennedy-Nixon debates",MALE,18-24
3fffe236fed0e6e3c3b85b87683a1893,"This kid is hot! Someone needs to sign ""Ben G"" (Hiott) to a major #record label while they still have the opportunity! http://t.co/NOqJU9d",FEMALE,35-49
3fffe236fed0e6e3c3b85b87683a1893,@BenG803 Great new video! http://t.co/qJoCEYg,FEMALE,35-49
18b3dbc0bbe1dd57446d5c9bc26e17d8,AES offers online personalized TOEFL preparation classes with a knowledgable experienced teacher. No need to travel achttp://lnkd.in/cg9b6C,MALE,50-64
18b3dbc0bbe1dd57446d5c9bc26e17d8,AES offers online personalized TOEFL preparation classes with an experienced teacher. Try your first class for free. http://lnkd.in/ANwaC9,MALE,50-64
a8367cb456aaea837429fa44bc282a39,"@geirish I would guess a ""showman""",MALE,25-34
f116c5d886e283ead171e166b431a32f,http://mashable.com/2010/03/03/twitter-10-billion-tweets/?utm_source=feedburner&utm_medium=email&utm_campaign=Feed:+Mashable+(Mashable),FEMALE,25-34
f918181edc4e50414fc67bb738c3c1ec,@EvilSharkey but what if you need to spread some poo on a shit sandwich?,MALE,25-34
f918181edc4e50414fc67bb738c3c1ec,"@Rydog what, do you mean.",MALE,25-34
f918181edc4e50414fc67bb738c3c1ec,@jasonschreier @DHGFMarkB @pkollar give John Madden tits. Think about that sales explosion.,MALE,25-34
437637df7acbd4b438a87fb52c95b4ec,"Seems my bank (Santander) now charges me ?1.25 on top of the 0.99 for a Android Marketplace app, making price ?2.15 instead of ?0.90. Grr.",MALE,18-24
437637df7acbd4b438a87fb52c95b4ec,Arduino Explorer kit on its way! Now to hover around for the postman on a daily basis until it arrives...,MALE,18-24
7a42f316e5c86861126bbe7bd7a5ff48,"For the record,I don't have plans of creating a fan page on Fazebooq if the guys from the CIA want my data they can google it",MALE,35-49
437637df7acbd4b438a87fb52c95b4ec,"@mrshb2b I'm sorry to hear that, keep positive :-)",MALE,18-24
6b7879b5036f18752ff29f13fa20e976,Hilarious! http://www.youtube.com/watch?v=_jUqe0bYars,FEMALE,35-49
a8367cb456aaea837429fa44bc282a39,"OK, as no one seems to have heard about CL_BSP_WD_CONTEXT_NODE_TV2 I will dig into it today. I want this ALV. #sapcrm",MALE,25-34
965d3e5d61a5630a23f8f992ed78b623,WSJ: Financial Crisis Bodes Ill for MBA Programs http://tinyurl.com/5vtupb,MALE,35-49
1a5c719927ffc0125d700c78325c3079,"WikiLeaks: Netanyahu willing 2 swap land 4 peace http://qurl.com/fj3mk why is this new? Said it 2yrs ago, Palestinians won't stop terror #fb",MALE,35-49
437637df7acbd4b438a87fb52c95b4ec,@gregorybradley http://www.newrailalphabet.co.uk/ But pricey though...,MALE,18-24
a8367cb456aaea837429fa44bc282a39,@sapcrm You port the #AET to CRM 2007 and I will gladly use it :-) Anyway it was not me who modified using EEWB where customizing was due.,MALE,25-34
da68af76b45fb8cfc8c0fe1117560522,Moving web servers - not easy.,MALE,25-34
5f004dfb633bb6ce85930d48aa63eb33,Great wine under $10 in #Vancouver? You bet! Buy this Italian gem by the case! http://ht.ly/5Wd89,MALE,25-34
3fffe236fed0e6e3c3b85b87683a1893,Good read for #entrepreneurs: How the Best Get Better by @strategiccoach Dan Sullivan.,FEMALE,35-49
c18eb25f7e2969efe1484be29f9ee3e0,"""I'll Twitter you"". I love the way dads speak.

I would have gone with ""I'll social your media"", but I'm not a parent.",MALE,25-34
78fc5b7dd2fe4277e1af41930ac2a683,Just say no to Obamacare.,MALE,35-49
d08638b571c2305a2687f54defc8a566,@rusillini congratulations! it was nice to meet you at sigir.,MALE,25-34
f918181edc4e50414fc67bb738c3c1ec,"@jasonschreier @MaxwellMcGee Skyrim does not appear to have a ""smartass"" slider. #herpderpingonforums",MALE,25-34
fcf9555aa8e3d8acffdc5e5759ebd291,"PNAS has amazing article quality, but very different writing style from usual CS conferences.",MALE,35-49
5f004dfb633bb6ce85930d48aa63eb33,Events for August are now posted! Some great #BCWine tastings coming up & lots more! http://ht.ly/5We5J #wine #Vancouver,MALE,25-34
85ec741f5abaf5b32b29bd48ec786aea,Endlich geht's wieder los! @BVBDortmund09 Heja BVB!,MALE,25-34
85ec741f5abaf5b32b29bd48ec786aea,"2-0 G?tze! Marcel Reif: ""Die sind ja noch besser geworden als letzte Saison!"" #happiness #bvb",MALE,25-34
18b3dbc0bbe1dd57446d5c9bc26e17d8,"????????????????????????????????????????????
????????????????????????
???????????????
?????????",MALE,50-64
18b3dbc0bbe1dd57446d5c9bc26e17d8,???? ???????? ??????????: ?????? ??? ??? ????? ?????? ????? ?????? ??????????? ?????? ???? ?????? ?????? ??????? ???? http://lnkd.in/ANwaC9,MALE,50-64
18b3dbc0bbe1dd57446d5c9bc26e17d8,AES: offre riletture meticolose di testi accademici a costi contenuti ed in breve tempo. Propone allo stesso tempo corhttp://lnkd.in/ANwaC9,MALE,50-64
18b3dbc0bbe1dd57446d5c9bc26e17d8,"Academic English Solutions: Wir bieten sorgf?ltig, schnell und preiswertes Korrekturlesen und Verbesserungengsvorschl?http://lnkd.in/ANwaC9",MALE,50-64
18b3dbc0bbe1dd57446d5c9bc26e17d8,"AES: ????????????????????????????????????????????

????????????????????????

???????????????

????????? http://lnkd.in/ANwaC9",MALE,50-64
9184e39db1647193a8dbcbc66d9cd8d9,ff# @kloutperks @john_frankel @vikvenkat @dwhittemore @cliffpavlovic @sheynkman @madamian @echo_nyc @leemhoffman @jfernandez @ebellity,MALE,35-49
9184e39db1647193a8dbcbc66d9cd8d9,ff# @amandahesser @jehangirirani @schlaf @bpmilne @shanesnow @kevinbluer @coderkid,MALE,35-49
fcf9555aa8e3d8acffdc5e5759ebd291,I am using more and more Mendely to get Bibtex entries. Good!,MALE,35-49
fcf9555aa8e3d8acffdc5e5759ebd291,What is mathematics?: an elementary approach to ideas and methods,MALE,35-49
8211665b75fd407958e037fa4b49113a,Residential Design Tip -- Coaxing the Wind http://hub.am/nhgyqG,MALE,50-64
e8c5270467874985b7c7ae90c4719788,@TopherV Have fun in la Republica Dominicana!,FEMALE,25-34
0bfaccdd2fc203c391f54cbfb8304fde,What Is The Value Of Viral Marketing?: http://t.co/cwY721g via @AddThis,MALE,50-64
f7f564bb8997db9f6d6dac4b52534ba5,"NTCIR-9 tracks are up: diversity, entailment, geo-temporal search, interactive IR, etc http://bit.ly/ct5Sdh",MALE,35-49
d08638b571c2305a2687f54defc8a566,we're looking for a talented research programmer to join us in the USC/ISI natural language group. relocation available. contact me for info,MALE,25-34
046558ebe99f72a0f5c066e14fe02df3,Digging stephanierooker.com at ava,MALE,35-49
5f004dfb633bb6ce85930d48aa63eb33,"Save $3 on this friendly, quaff-able French Pinot Noir: http://ht.ly/5WkA5 Now only $13.99!",MALE,25-34
5f004dfb633bb6ce85930d48aa63eb33,#Rioja in 3 letters: LAN. #44 on the @WineSpectator Top 100 of 2010 list! Quantities are limited! http://ht.ly/5WdKF,MALE,25-34
6321d152d84095b8724cfd7cdd1275ed,"I  wouldn't focus on regret. The secret to success is finding the ""GIFT"" in any unfortunate situation. Regret looks back, taking the gift -&gt;",MALE,50-64
a679f7ede37b1a73af88c572c8bc2de8,Let the celebrations begin! RT @BCPubs: Retweet this if you're celebrating International Beer Day Today! #IntlBeerDay RT @IntlBeerDay,MALE,25-34
a9c26924b6dda074bbdb2511a38d3d56,The ITECS Innovative Beacon is out! http://bit.ly/dR8TCL ? Top stories today by @Design_Innovate @GreenEnergyNews,FEMALE,50-64
c18eb25f7e2969efe1484be29f9ee3e0,A logo is a brand in the same way a belch is an aria.,MALE,25-34
965d3e5d61a5630a23f8f992ed78b623,Education level and career choice impact lifetime income. Is this a shock? http://t.co/t27FqlI,MALE,35-49
965d3e5d61a5630a23f8f992ed78b623,Good low GMAT score entry data here! GMAT: How Low is Too Low for Top B-Schools http://t.co/Jbs44xe,MALE,35-49
965d3e5d61a5630a23f8f992ed78b623,More Business Schools To Accept GRE Scores http://t.co/wO2tvQD via @WSJ,MALE,35-49
965d3e5d61a5630a23f8f992ed78b623,Degrees of Wealth - Inside Higher Ed: http://t.co/L15afJ0 via @AddThis,MALE,35-49
965d3e5d61a5630a23f8f992ed78b623,"Debt, Dropouts and Degrees - Inside Higher Ed: http://t.co/H08tfWG via @AddThis",MALE,35-49
965d3e5d61a5630a23f8f992ed78b623,"High Cost of Study in U.S., Britain - Inside Higher Ed: http://t.co/bjFIDM8 via @AddThis",MALE,35-49
1fdd04c26f06b99676108652dc4d443f,A robot that flies like a bird (from TED) totally worth watching http://on.ted.com/9XIZ,MALE,35-49
ffebde2ea8e58db6778f01ce69b3af3f,Longing http://post.ly/QjD9,MALE,65-xx
